clipFilename,start,dur,itemId,itemFilename,itemUrl,itemTitle
In-Dixie-Land-with-Dixie-Lou_jukebox-131271_001_00-00-22.mp3,22895,30151,jukebox-131271,jukebox-131271.mp3,http://www.loc.gov/item/jukebox-131271/,In Dixie Land with Dixie Lou
In-the-days-of-girls-and-boys_jukebox-131148_001_00-02-32.mp3,152938,15871,jukebox-131148,jukebox-131148.mp3,http://www.loc.gov/item/jukebox-131148/,In the days of girls and boys
In-the-gloaming_jukebox-16530_001_00-00-46.mp3,46045,30012,jukebox-16530,jukebox-16530.mp3,http://www.loc.gov/item/jukebox-16530/,In the gloaming
In-the-gloaming_jukebox-31510_001_00-00-29.mp3,29826,6711,jukebox-31510,jukebox-31510.mp3,http://www.loc.gov/item/jukebox-31510/,In the gloaming
In-the-good-old-summer-time_jukebox-119453_001_00-00-31.mp3,31045,11459,jukebox-119453,jukebox-119453.mp3,http://www.loc.gov/item/jukebox-119453/,In the good old summer time
In-the-heart-of-a-rose_jukebox-133453_001_00-01-55.mp3,115612,5283,jukebox-133453,jukebox-133453.mp3,http://www.loc.gov/item/jukebox-133453/,In the heart of a rose
In-the-heart-of-dear-old-Italy_jukebox-40844_001_00-00-00.mp3,464,7895,jukebox-40844,jukebox-40844.mp3,http://www.loc.gov/item/jukebox-40844/,In the heart of dear old Italy
In-the-shade-of-the-old-apple-tree_jukebox-247665_001_00-00-37.mp3,37291,12609,jukebox-247665,jukebox-247665.mp3,http://www.loc.gov/item/jukebox-247665/,In the shade of the old apple tree
In-the-shadows_jukebox-130959_001_00-00-45.mp3,45836,5910,jukebox-130959,jukebox-130959.mp3,http://www.loc.gov/item/jukebox-130959/,In the shadows
International-rag_jukebox-133950_001_00-02-27.mp3,147400,15906,jukebox-133950,jukebox-133950.mp3,http://www.loc.gov/item/jukebox-133950/,International rag
Ireland-must-be-heaven-for-my-mother-came-from-there_jukebox-18874_001_00-01-06.mp3,66548,9776,jukebox-18874,jukebox-18874.mp3,http://www.loc.gov/item/jukebox-18874/,Ireland must be heaven for my mother came from there
It-takes-a-little-rain-with-the-sunshine-to-make-the-world-go-round_jukebox-133300_001_00-00-31.mp3,31707,30070,jukebox-133300,jukebox-133300.mp3,http://www.loc.gov/item/jukebox-133300/,It takes a little rain with the sunshine to make the world go round
John-Anderson-my-jo_jukebox-133021_001_00-00-27.mp3,27411,29362,jukebox-133021,jukebox-133021.mp3,http://www.loc.gov/item/jukebox-133021/,"John Anderson, my jo"
Just-a-dream-of-you-dear_jukebox-131959_001_00-01-05.mp3,65782,30024,jukebox-131959,jukebox-131959.mp3,http://www.loc.gov/item/jukebox-131959/,"Just a dream of you, dear"
Just-a-little-rocking-chair-and-you_jukebox-244946_001_00-00-58.mp3,58317,5387,jukebox-244946,jukebox-244946.mp3,http://www.loc.gov/item/jukebox-244946/,Just a little rocking chair and you
Just-say-again-you-love-me_jukebox-133301_001_00-00-00.mp3,615,12806,jukebox-133301,jukebox-133301.mp3,http://www.loc.gov/item/jukebox-133301/,Just say again you love me
Killarney_jukebox-120962_001_00-02-53.mp3,173627,6095,jukebox-120962,jukebox-120962.mp3,http://www.loc.gov/item/jukebox-120962/,Killarney
Killarney-my-home-oer-the-sea_jukebox-259772_001_00-02-57.mp3,177888,5341,jukebox-259772,jukebox-259772.mp3,http://www.loc.gov/item/jukebox-259772/,"Killarney, my home o'er the sea"
La-gitana_jukebox-127293_001_00-01-18.mp3,78472,12121,jukebox-127293,jukebox-127293.mp3,http://www.loc.gov/item/jukebox-127293/,La gitana
Lady-love_jukebox-224033_001_00-01-08.mp3,68847,30592,jukebox-224033,jukebox-224033.mp3,http://www.loc.gov/item/jukebox-224033/,Lady love
Lead-kindly-light_jukebox-118504_001_00-01-37.mp3,97210,16092,jukebox-118504,jukebox-118504.mp3,http://www.loc.gov/item/jukebox-118504/,"Lead, kindly light"
Leave-me-with-a-smile_jukebox-42525_001_00-00-36.mp3,36827,11180,jukebox-42525,jukebox-42525.mp3,http://www.loc.gov/item/jukebox-42525/,Leave me with a smile
Let-by-gones-be-by-gones-And-let-us-be-sweethearts-again_jukebox-134661_001_00-01-05.mp3,65991,10612,jukebox-134661,jukebox-134661.mp3,http://www.loc.gov/item/jukebox-134661/,Let by-gones be by-gones (And let us be sweethearts again)
Lets-go-back-to-baby-days_jukebox-127683_001_00-00-21.mp3,21978,5178,jukebox-127683,jukebox-127683.mp3,http://www.loc.gov/item/jukebox-127683/,Let's go back to baby days
Little-Boy-Blue_jukebox-125885_001_00-00-38.mp3,38174,5584,jukebox-125885,jukebox-125885.mp3,http://www.loc.gov/item/jukebox-125885/,Little Boy Blue
Little-grey-home-in-the-West_jukebox-134097_001_00-02-14.mp3,134861,8290,jukebox-134097,jukebox-134097.mp3,http://www.loc.gov/item/jukebox-134097/,Little grey home in the West
Little-grey-home-in-the-West_jukebox-190454_001_00-00-00.mp3,708,30221,jukebox-190454,jukebox-190454.mp3,http://www.loc.gov/item/jukebox-190454/,Little grey home in the West
Lonesome-land_jukebox-43277_001_00-00-01.mp3,1289,30209,jukebox-43277,jukebox-43277.mp3,http://www.loc.gov/item/jukebox-43277/,Lonesome land
Louisiana_jukebox-39105_001_00-00-00.mp3,348,13990,jukebox-39105,jukebox-39105.mp3,http://www.loc.gov/item/jukebox-39105/,Louisiana
Low-bridge-Everybody-down_jukebox-132392_001_00-00-02.mp3,2833,5782,jukebox-132392,jukebox-132392.mp3,http://www.loc.gov/item/jukebox-132392/,Low bridge! Everybody down!
Luna-waltz_jukebox-133973_001_00-00-59.mp3,59455,12295,jukebox-133973,jukebox-133973.mp3,http://www.loc.gov/item/jukebox-133973/,Luna waltz
Macushla_jukebox-134144_001_00-02-32.mp3,152427,7988,jukebox-134144,jukebox-134144.mp3,http://www.loc.gov/item/jukebox-134144/,Macushla
Make-believe_jukebox-125692_001_00-01-07.mp3,67814,5259,jukebox-125692,jukebox-125692.mp3,http://www.loc.gov/item/jukebox-125692/,Make believe
Mary-was-my-mothers-name_jukebox-131705_001_00-00-41.mp3,41157,5097,jukebox-131705,jukebox-131705.mp3,http://www.loc.gov/item/jukebox-131705/,Mary was my mother's name
Maurice-tango_jukebox-260844_001_00-00-09.mp3,9880,30047,jukebox-260844,jukebox-260844.mp3,http://www.loc.gov/item/jukebox-260844/,Maurice tango
Medley-of-Negro-songs_jukebox-128433_001_00-02-42.mp3,162331,7581,jukebox-128433,jukebox-128433.mp3,http://www.loc.gov/item/jukebox-128433/,Medley of Negro songs
Medley-of-favorite-operatic-airs_jukebox-39064_001_00-00-59.mp3,59304,7918,jukebox-39064,jukebox-39064.mp3,http://www.loc.gov/item/jukebox-39064/,Medley of favorite operatic airs
Medley-of-waltz-songs_jukebox-191016_001_00-01-31.mp3,91638,30023,jukebox-191016,jukebox-191016.mp3,http://www.loc.gov/item/jukebox-191016/,Medley of waltz songs
Merry-Christmas_jukebox-133949_001_00-00-23.mp3,23348,7535,jukebox-133949,jukebox-133949.mp3,http://www.loc.gov/item/jukebox-133949/,Merry Christmas
Mikado-waltzes_jukebox-424876_001_00-00-00.mp3,186,31788,jukebox-424876,jukebox-424876.mp3,http://www.loc.gov/item/jukebox-424876/,Mikado waltzes
Millicent_jukebox-11719_001_00-01-01.mp3,61904,30152,jukebox-11719,jukebox-11719.mp3,http://www.loc.gov/item/jukebox-11719/,Millicent
Minor-march_jukebox-126102_001_00-01-02.mp3,62137,30743,jukebox-126102,jukebox-126102.mp3,http://www.loc.gov/item/jukebox-126102/,Minor march
Moonlight-Bay-medley_jukebox-131999_001_00-00-32.mp3,32032,6339,jukebox-131999,jukebox-131999.mp3,http://www.loc.gov/item/jukebox-131999/,Moonlight Bay medley
Mother-Goose-songs_jukebox-130187_001_00-01-42.mp3,102191,4841,jukebox-130187,jukebox-130187.mp3,http://www.loc.gov/item/jukebox-130187/,Mother Goose songs
My-black-Pearl_jukebox-5746_001_00-01-22.mp3,82036,8220,jukebox-5746,jukebox-5746.mp3,http://www.loc.gov/item/jukebox-5746/,My black Pearl
My-old-Kentucky-home_jukebox-119874_001_00-01-38.mp3,98232,4087,jukebox-119874,jukebox-119874.mp3,http://www.loc.gov/item/jukebox-119874/,My old Kentucky home
My-orchard-is-short-of-a-peach-like-you_jukebox-134020_001_00-02-23.mp3,143116,5527,jukebox-134020,jukebox-134020.mp3,http://www.loc.gov/item/jukebox-134020/,My orchard is short of a peach like you
My-own-Iona_jukebox-19294_001_00-02-28.mp3,148155,7825,jukebox-19294,jukebox-19294.mp3,http://www.loc.gov/item/jukebox-19294/,My own Iona
My-wonderful-dream_jukebox-16656_001_00-00-00.mp3,906,11621,jukebox-16656,jukebox-16656.mp3,http://www.loc.gov/item/jukebox-16656/,My wonderful dream
Next-Sunday-at-nine_jukebox-262632_001_00-00-35.mp3,35596,8882,jukebox-262632,jukebox-262632.mp3,http://www.loc.gov/item/jukebox-262632/,Next Sunday at nine
Nora-Malone_jukebox-128603_001_00-01-11.mp3,71018,13688,jukebox-128603,jukebox-128603.mp3,http://www.loc.gov/item/jukebox-128603/,Nora Malone
